chimera_id,cosmos_id,dr7q_name,dr7q_plate,dr7q_mjd,dr7q_fiber,dr7q_spectrum_id,chimera_redshift,dr7q_redshift,chimera_qso_weight
075434.06+404355.1_461746_0.0001,461746,075434.06+404355.1,435,51882,477,435-51882-477,0.6614000201225281,0.6534000000000001,0.0001
155507.28+141817.9_447198_0.01,447198,155507.28+141817.9,2519,54570,601,2519-54570-601,0.37139999866485596,0.36460000000000004,0.01
160249.32+250441.0_473476_0.0003,473476,160249.32+250441.0,1656,53533,432,1656-53533-432,0.26499998569488525,0.2659,0.0003
152315.72+053047.3_465386_0.3,465386,152315.72+053047.3,1834,54562,596,1834-54562-596,3.264899969100952,3.2743,0.3
162830.17+161314.6_452894_0.01,452894,162830.17+161314.6,2207,53558,297,2207-53558-297,0.7289999723434448,0.7381000000000001,0.01
153952.21+334930.8_420968_0.0003,420968,153952.21+334930.8,1355,52823,618,1355-52823-618,0.33000001311302185,0.3285,0.0003
135641.46+040436.4_413098_0.03,413098,135641.46+040436.4,856,52339,203,856-52339-203,0.9872000217437744,0.9840000000000001,0.03
074506.66+455019.5_404021_0.001,404021,074506.66+455019.5,1737,53055,280,1737-53055-280,1.2949999570846558,1.2852000000000001,0.001
032948.44+010333.6_410831_0.003,410831,032948.44+010333.6,415,51810,325,415-51810-325,0.7432000041007996,0.7428000000000001,0.003
134251.60-005345.3_420968_0.0001,420968,134251.60-005345.3,299,51671,98,299-51671-98,0.33000001311302185,0.32570000000000005,0.0001
153215.98+073900.2_420968_0.003,420968,153215.98+073900.2,1723,53905,181,1723-53905-181,0.33000001311302185,0.33230000000000004,0.003
162848.34+195313.7_404021_0.0003,404021,162848.34+195313.7,1854,53566,101,1854-53566-101,1.2949999570846558,1.2900000000000003,0.0003
163956.35+112758.7_413098_0.1,413098,163956.35+112758.7,2533,54585,586,2533-54585-586,0.9872000217437744,0.9940000000000001,0.1
080002.81+440011.4_402405_0.03,402405,080002.81+440011.4,436,51883,52,436-51883-52,0.8479999899864197,0.8386000000000001,0.03
153420.23+413007.5_415018_0.003,415018,153420.23+413007.5,1679,53149,508,1679-53149-508,1.3949999809265137,1.4000000000000001,0.003
094034.62+551632.7_407805_0.03,407805,094034.62+551632.7,556,51991,151,556-51991-151,2.0162999629974365,2.0245,0.03
153420.23+413007.5_415018_0.1,415018,153420.23+413007.5,1679,53149,508,1679-53149-508,1.3949999809265137,1.4000000000000001,0.1
205707.66+752603.8_401229_0.01,401229,205707.66+752603.8,2190,54386,59,2190-54386-59,0.7250000238418579,0.7213,0.01
081133.43+065558.1_507817_0.0001,507817,081133.43+065558.1,1756,53080,118,1756-53080-118,1.2608000040054321,1.2664000000000002,0.0001
093712.32+500852.1_507867_0.0003,507867,093712.32+500852.1,901,52641,515,901-52641-515,0.27230000495910645,0.27570000000000006,0.0003
074610.46+490146.5_502868_0.0001,502868,074610.46+490146.5,1868,53318,94,1868-53318-94,2.0566000938415527,2.0493,0.0001
085557.58+352903.0_507867_0.0001,507867,085557.58+352903.0,1211,52964,371,1211-52964-371,0.27230000495910645,0.27680000000000005,0.0001
092819.29+534024.1_501335_0.0001,501335,092819.29+534024.1,554,52000,620,554-52000-620,4.380000114440918,4.390000000000001,0.0001
165023.35+415142.0_507474_1,507474,165023.35+415142.0,631,52079,433,631-52079-433,2.3368000984191895,2.3403000000000005,1.0
082907.71+292754.7_507017_0.003,507017,082907.71+292754.7,1207,52672,638,1207-52672-638,3.0862998962402344,3.0875000000000004,0.003
141526.37+132852.7_507817_0.0001,507817,141526.37+132852.7,1706,53442,499,1706-53442-499,1.2608000040054321,1.2605000000000002,0.0001
165806.76+611858.9_501733_0.03,501733,165806.76+611858.9,351,51780,273,351-51780-273,2.6256000995635986,2.6310000000000002,0.03
163844.79+330339.5_506182_0.03,506182,163844.79+330339.5,1341,52786,356,1341-52786-356,1.9950000047683716,1.9998000000000002,0.03
085109.74+401922.2_507867_0.001,507867,085109.74+401922.2,829,52296,73,829-52296-73,0.27230000495910645,0.2736,0.001
142715.08+232911.0_502086_0.001,502086,142715.08+232911.0,2132,53493,155,2132-53493-155,0.22779999673366547,0.23290000000000002,0.001
080510.99+205536.1_433603_0.001,433603,080510.99+205536.1,1922,53315,562,1922-53315-562,0.30889999866485596,0.3138,0.001
082552.93+344011.7_428685_0.01,428685,082552.93+344011.7,1197,52668,282,1197-52668-282,0.328000009059906,0.3204,0.01
022417.16-092549.2_433603_0.001,433603,022417.16-092549.2,454,51908,297,454-51908-297,0.30889999866485596,0.3114,0.001
163257.06+441110.2_436849_0.003,436849,163257.06+441110.2,626,52057,126,626-52057-126,4.09499979019165,4.092700000000001,0.003
165936.94+362205.2_433865_0.1,433865,165936.94+362205.2,820,52438,519,820-52438-519,0.47380000352859497,0.47820000000000007,0.1
083220.08+243100.5_429899_0.0003,429899,083220.08+243100.5,1928,53327,553,1928-53327-553,1.2960000038146973,1.2996,0.0003
094252.90+533432.7_423895_0.01,423895,094252.90+533432.7,768,52281,573,768-52281-573,1.2899999618530273,1.2865000000000002,0.01
143102.28+014054.0_435955_0.03,435955,143102.28+014054.0,535,51999,165,535-51999-165,3.680000066757202,3.6723000000000003,0.03
083406.94+350602.9_433865_0.003,433865,083406.94+350602.9,1197,52668,113,1197-52668-113,0.47380000352859497,0.46990000000000004,0.003
160934.03+272552.4_431041_0.03,431041,160934.03+272552.4,1577,53495,250,1577-53495-250,2.8285000324249268,2.8380000000000005,0.03
134652.77-032901.0_433865_0.0001,433865,134652.77-032901.0,913,52433,86,913-52433-86,0.47380000352859497,0.48140000000000005,0.0001
165621.65+415524.5_432903_0.0001,432903,165621.65+415524.5,631,52079,637,631-52079-637,2.892699956893921,2.9005000000000005,0.0001
155403.96+024730.4_431890_0.1,431890,155403.96+024730.4,595,52023,279,595-52023-279,0.1876000016927719,0.1962,0.1
154221.23+275246.3_434452_0.003,434452,154221.23+275246.3,1653,53534,198,1653-53534-198,1.2339999675750732,1.2349,0.003
085107.26+403822.9_437174_0.1,437174,085107.26+403822.9,829,52296,598,829-52296-598,1.5299999713897705,1.5370000000000001,0.1
162048.74+002005.7_436849_0.01,436849,162048.74+002005.7,346,51693,595,346-51693-595,4.09499979019165,4.1031,0.01
083933.81+601609.2_431971_0.001,431971,083933.81+601609.2,1874,54452,560,1874-54452-560,1.2419999837875366,1.2435,0.001
161031.61+152537.2_433603_0.001,433603,161031.61+152537.2,2198,53918,339,2198-53918-339,0.30889999866485596,0.3017,0.001
141808.80+195059.4_432903_0.0003,432903,141808.80+195059.4,2773,54533,430,2773-54533-430,2.892699956893921,2.8936,0.0003
162048.74+002005.7_436849_0.003,436849,162048.74+002005.7,346,51693,595,346-51693-595,4.09499979019165,4.1031,0.003
143229.91+012332.6_433865_0.01,433865,143229.91+012332.6,535,51999,55,535-51999-55,0.47380000352859497,0.47790000000000005,0.01
085533.36+381358.4_431041_0.01,431041,085533.36+381358.4,1198,52669,136,1198-52669-136,2.8285000324249268,2.8300000000000005,0.01
143545.06+104125.9_433603_0.001,433603,143545.06+104125.9,1711,53535,352,1711-53535-352,0.30889999866485596,0.3103,0.001
170958.75+342129.3_433603_0.001,433603,170958.75+342129.3,2972,54586,206,2972-54586-206,0.30889999866485596,0.3143,0.001
135650.33+010244.2_436571_0.03,436571,135650.33+010244.2,301,51942,369,301-51942-369,1.2101000547409058,1.2132,0.03
081855.77+095848.0_435955_0.001,435955,081855.77+095848.0,2423,54149,283,2423-54149-283,3.680000066757202,3.6736000000000004,0.001
145432.54+343523.9_430114_0.01,430114,145432.54+343523.9,1384,53121,269,1384-53121-269,1.6030999422073364,1.6118000000000001,0.01
143102.28+014054.0_435955_0.01,435955,143102.28+014054.0,535,51999,165,535-51999-165,3.680000066757202,3.6723000000000003,0.01
163459.82+204936.0_433162_0.01,433162,163459.82+204936.0,1659,53224,542,1659-53224-542,0.12250000238418579,0.12860000000000002,0.01
162048.74+002005.7_436849_0.0001,436849,162048.74+002005.7,346,51693,595,346-51693-595,4.09499979019165,4.1031,0.0001
162558.83+383304.8_434452_0.003,434452,162558.83+383304.8,1173,52790,350,1173-52790-350,1.2339999675750732,1.2274,0.003
083210.40+373242.8_435955_0.03,435955,083210.40+373242.8,827,52312,549,827-52312-549,3.680000066757202,3.6813000000000002,0.03
163257.06+441110.2_436849_0.0001,436849,163257.06+441110.2,626,52057,126,626-52057-126,4.09499979019165,4.092700000000001,0.0001
150827.93+185451.7_431971_0.001,431971,150827.93+185451.7,2792,54556,143,2792-54556-143,1.2419999837875366,1.2426000000000001,0.001
165008.87+393148.0_430114_0.3,430114,165008.87+393148.0,630,52050,147,630-52050-147,1.6030999422073364,1.5944000000000003,0.3
021833.19+002525.8_407572_0.03,407572,021833.19+002525.8,703,52209,549,703-52209-549,0.8489999771118164,0.8446000000000001,0.03
150243.93+281739.9_415482_0.03,415482,150243.93+281739.9,2151,54523,367,2151-54523-367,1.1619999408721924,1.1639000000000002,0.03
074856.03+222953.3_411813_0.0001,411813,074856.03+222953.3,1203,52669,583,1203-52669-583,3.619999885559082,3.6227000000000005,0.0001
150900.71+135333.3_420402_0.03,420402,150900.71+135333.3,2752,54533,325,2752-54533-325,1.36899995803833,1.3626000000000003,0.03
095613.83+555604.3_407572_0.001,407572,095613.83+555604.3,557,52253,6,557-52253-6,0.8489999771118164,0.8555000000000001,0.001
084851.60+582419.7_415018_0.01,415018,084851.60+582419.7,1785,54439,254,1785-54439-254,1.3949999809265137,1.3987,0.01
015351.08+123836.7_407979_0.001,407979,015351.08+123836.7,430,51877,123,430-51877-123,0.5270000100135803,0.5355000000000001,0.001
140116.27+054721.4_404165_0.03,404165,140116.27+054721.4,1808,54176,91,1808-54176-91,3.090100049972534,3.0940000000000003,0.03
143553.39+185403.2_415482_0.3,415482,143553.39+185403.2,2775,54535,432,2775-54535-432,1.1619999408721924,1.1689,0.3
092325.25+453222.2_405366_0.01,405366,092325.25+453222.2,833,52314,194,833-52314-194,3.4600000381469727,3.4524000000000004,0.01
164925.89+303529.8_413098_0.001,413098,164925.89+303529.8,1343,52790,414,1343-52790-414,0.9872000217437744,0.9874000000000002,0.001
033119.66-074143.1_401394_0.03,401394,033119.66-074143.1,461,51910,209,461-51910-209,4.741000175476074,4.7385,0.03
080002.81+440011.4_420747_0.01,420747,080002.81+440011.4,436,51883,52,436-51883-52,0.8370000123977661,0.8386000000000001,0.01
023217.68-073119.9_415482_0.001,415482,023217.68-073119.9,455,51909,336,455-51909-336,1.1619999408721924,1.1637000000000002,0.001
083931.59+521745.5_420968_0.001,420968,083931.59+521745.5,444,51883,17,444-51883-17,0.33000001311302185,0.329,0.001
091914.23+303018.9_415018_0.003,415018,091914.23+303018.9,1938,53379,166,1938-53379-166,1.3949999809265137,1.3878000000000001,0.003
153257.33+005156.9_432903_0.03,432903,153257.33+005156.9,363,51989,527,363-51989-527,2.892699956893921,2.8841000000000006,0.03
160934.03+272552.4_431041_0.001,431041,160934.03+272552.4,1577,53495,250,1577-53495-250,2.8285000324249268,2.8380000000000005,0.001
101023.09+572330.5_431993_0.3,431993,101023.09+572330.5,558,52317,32,558-52317-32,1.889799952507019,1.8936000000000002,0.3
082031.40+555551.9_431971_0.003,431971,082031.40+555551.9,1872,53386,12,1872-53386-12,1.2419999837875366,1.2411,0.003
090205.47+412908.2_430114_0.1,430114,090205.47+412908.2,1200,52668,353,1200-52668-353,1.6030999422073364,1.5977000000000001,0.1
085528.98+225733.6_432903_0.0003,432903,085528.98+225733.6,2085,53379,66,2085-53379-66,2.892699956893921,2.8841000000000006,0.0003
143515.65+023221.6_433603_0.003,433603,143515.65+023221.6,535,51999,582,535-51999-582,0.30889999866485596,0.30500000000000005,0.003
081855.77+095848.0_435955_0.3,435955,081855.77+095848.0,2423,54149,283,2423-54149-283,3.680000066757202,3.6736000000000004,0.3
153702.77+062203.8_433407_0.3,433407,153702.77+062203.8,1820,54208,110,1820-54208-110,2.505500078201294,2.5031000000000003,0.3
160744.30+513736.2_432603_1,432603,160744.30+513736.2,620,52375,604,620-52375-604,2.2451000213623047,2.2550000000000003,1.0
151754.81+060535.1_367255_0.0003,367255,151754.81+060535.1,2927,54621,140,2927-54621-140,0.9679999947547913,0.9693000000000002,0.0003
134526.18+002857.3_367255_0.003,367255,134526.18+002857.3,300,51943,387,300-51943-387,0.9679999947547913,0.9652000000000001,0.003
075418.88+295845.2_367255_0.0001,367255,075418.88+295845.2,1060,52636,485,1060-52636-485,0.9679999947547913,0.9690000000000001,0.0001
142548.75+122210.2_367255_0.0003,367255,142548.75+122210.2,1708,53503,218,1708-53503-218,0.9679999947547913,0.9674000000000001,0.0003
080957.38+181804.4_367255_0.0001,367255,080957.38+181804.4,1923,53319,23,1923-53319-23,0.9679999947547913,0.9670000000000001,0.0001
151754.81+060535.1_367255_0.003,367255,151754.81+060535.1,2927,54621,140,2927-54621-140,0.9679999947547913,0.9693000000000002,0.003
161742.53+322234.3_361281_0.003,361281,161742.53+322234.3,1684,53239,290,1684-53239-290,0.14399999380111694,0.15100000000000002,0.003
081444.68+272304.0_367255_0.001,367255,081444.68+272304.0,1206,52670,151,1206-52670-151,0.9679999947547913,0.9592000000000002,0.001
162434.93+263139.7_367255_0.003,367255,162434.93+263139.7,1576,53496,621,1576-53496-621,0.9679999947547913,0.9606000000000001,0.003
165006.23+215451.8_363663_0.0001,363663,165006.23+215451.8,1415,52885,319,1415-52885-319,0.19480000436306,0.1947,0.0001
075138.04+191310.0_371714_0.01,371714,075138.04+191310.0,1582,52939,558,1582-52939-558,2.8675999641418457,2.8661000000000003,0.01
153206.74+485758.4_358874_0.1,358874,153206.74+485758.4,1167,52738,391,1167-52738-391,0.9192000031471252,0.9253000000000001,0.1
145251.84+024751.8_368752_0.03,368752,145251.84+024751.8,538,52029,404,538-52029-404,0.6735000014305115,0.6734000000000001,0.03
152136.67+313459.7_367255_0.0003,367255,152136.67+313459.7,1650,53174,404,1650-53174-404,0.9679999947547913,0.9623000000000002,0.0003
085209.11+390326.5_367255_0.0003,367255,085209.11+390326.5,865,52323,562,865-52323-562,0.9679999947547913,0.9702000000000001,0.0003
153848.26+360325.7_367255_0.0003,367255,153848.26+360325.7,1401,53144,596,1401-53144-596,0.9679999947547913,0.9611000000000001,0.0003
152259.51+032347.7_369279_0.03,369279,152259.51+032347.7,591,52022,7,591-52022-7,0.5600000023841858,0.5671,0.03
075138.04+191310.0_371714_0.3,371714,075138.04+191310.0,1582,52939,558,1582-52939-558,2.8675999641418457,2.8661000000000003,0.3
100123.19+545801.7_501672_0.01,501672,100123.19+545801.7,945,52652,264,945-52652-264,0.6013000011444092,0.6095,0.01
080501.77+221409.6_507017_0.0001,507017,080501.77+221409.6,1584,52943,222,1584-52943-222,3.0862998962402344,3.0765000000000002,0.0001
081605.19+032232.6_488677_0.0003,488677,081605.19+032232.6,1184,52641,60,1184-52641-60,2.771199941635132,2.7750000000000004,0.0003
162010.98+360316.0_476709_0.03,476709,162010.98+360316.0,1056,52764,20,1056-52764-20,0.645799994468689,0.6486000000000001,0.03
082251.36+455946.2_480659_0.001,480659,082251.36+455946.2,548,51986,391,548-51986-391,0.6744999885559082,0.6791,0.001
153832.44+490212.4_483251_0.01,483251,153832.44+490212.4,1167,52738,481,1167-52738-481,1.1749000549316406,1.1749,0.01
084856.73+400848.7_488706_0.001,488706,084856.73+400848.7,829,52296,159,829-52296-159,1.2389999628067017,1.2449000000000001,0.001
083604.52+143647.8_480659_0.0001,480659,083604.52+143647.8,2427,53815,476,2427-53815-476,0.6744999885559082,0.6698000000000001,0.0001
084100.68+342653.5_480918_0.003,480918,084100.68+342653.5,933,52642,546,933-52642-546,0.7250000238418579,0.7200000000000001,0.003
164103.38+261208.5_480659_0.001,480659,164103.38+261208.5,2949,54557,91,2949-54557-91,0.6744999885559082,0.6795000000000001,0.001
102427.08+565224.7_480918_0.003,480918,102427.08+565224.7,947,52411,263,947-52411-263,0.7250000238418579,0.7194,0.003
083406.94+350602.9_476128_0.003,476128,083406.94+350602.9,1197,52668,113,1197-52668-113,0.47870001196861267,0.46990000000000004,0.003
090042.10+250258.0_480659_0.001,480659,090042.10+250258.0,1933,53381,26,1933-53381-26,0.6744999885559082,0.676,0.001
073722.59+411308.7_483080_0.001,483080,073722.59+411308.7,1735,53035,81,1735-53035-81,1.2239999771118164,1.2162000000000002,0.001
084143.09+281955.6_476128_0.3,476128,084143.09+281955.6,1587,52964,589,1587-52964-589,0.47870001196861267,0.47390000000000004,0.3
150623.81+200816.5_484859_0.0003,484859,150623.81+200816.5,2792,54556,539,2792-54556-539,2.0216000080108643,2.0231000000000003,0.0003
024141.52+000416.6_476709_0.003,476709,024141.52+000416.6,408,51821,552,408-51821-552,0.645799994468689,0.6484000000000001,0.003
162215.81+260705.7_487338_0.1,487338,162215.81+260705.7,1576,53496,111,1576-53496-111,1.9047000408172607,1.9020000000000001,0.1
075433.53+841625.2_488677_0.01,488677,075433.53+841625.2,2549,54523,336,2549-54523-336,2.771199941635132,2.7704000000000004,0.01
161107.48+504031.8_480918_0.003,480918,161107.48+504031.8,623,52051,268,623-52051-268,0.7250000238418579,0.7327000000000001,0.003
020305.27+220455.6_488677_0.01,488677,020305.27+220455.6,2066,53349,308,2066-53349-308,2.771199941635132,2.7613000000000003,0.01
161400.30-011006.0_485715_0.03,485715,161400.30-011006.0,346,51693,300,346-51693-300,0.24899999797344208,0.2533,0.03
144021.92-015627.0_480918_0.001,480918,144021.92-015627.0,919,52409,627,919-52409-627,0.7250000238418579,0.7168000000000001,0.001
155020.90+042011.9_487219_0.1,487219,155020.90+042011.9,2950,54559,71,2950-54559-71,2.729599952697754,2.7250000000000005,0.1
095225.72+513542.2_476709_0.003,476709,095225.72+513542.2,902,52409,507,902-52409-507,0.645799994468689,0.6514000000000001,0.003
161910.54+351600.4_480918_0.001,480918,161910.54+351600.4,1057,52522,500,1057-52522-500,0.7250000238418579,0.7297000000000001,0.001
075209.09+414235.5_485715_0.03,485715,075209.09+414235.5,434,51885,14,434-51885-14,0.24899999797344208,0.25830000000000003,0.03
080356.84+365723.8_483080_0.001,483080,080356.84+365723.8,757,52238,638,757-52238-638,1.2239999771118164,1.2338000000000002,0.001
141504.54+155800.5_486367_0.0001,486367,141504.54+155800.5,2745,54231,586,2745-54231-586,0.3483000099658966,0.35540000000000005,0.0001
151530.17+394259.4_501672_0.01,501672,151530.17+394259.4,1292,52736,213,1292-52736-213,0.6013000011444092,0.6068000000000001,0.01
152506.60+103405.9_480918_0.003,480918,152506.60+103405.9,1720,53854,34,1720-53854-34,0.7250000238418579,0.7226000000000001,0.003
083955.00+543256.5_488677_0.001,488677,083955.00+543256.5,446,51899,477,446-51899-477,2.771199941635132,2.7640000000000002,0.001
160234.88+160041.1_480918_0.001,480918,160234.88+160041.1,2197,53555,225,2197-53555-225,0.7250000238418579,0.7191000000000001,0.001
154343.28+132755.6_480659_0.0001,480659,154343.28+132755.6,2517,54567,148,2517-54567-148,0.6744999885559082,0.6802,0.0001
142110.86+220315.8_486056_0.1,486056,142110.86+220315.8,2786,54540,78,2786-54540-78,2.7741000652313232,2.765,0.1
084525.78+613229.5_480918_0.003,480918,084525.78+613229.5,1875,54453,189,1875-54453-189,0.7250000238418579,0.7187000000000001,0.003
160141.30+262729.7_476709_0.0003,476709,160141.30+262729.7,1655,53523,581,1655-53523-581,0.645799994468689,0.6460000000000001,0.0003
161326.22+064958.6_482590_0.3,482590,161326.22+064958.6,1730,53498,43,1730-53498-43,1.9434000253677368,1.9410000000000003,0.3
150616.64+114140.9_488677_0.0001,488677,150616.64+114140.9,1718,53850,406,1718-53850-406,2.771199941635132,2.7727000000000004,0.0001
155626.90+103457.3_487338_0.1,487338,155626.90+103457.3,2523,54572,272,2523-54572-272,1.9047000408172607,1.9030000000000002,0.1
081030.15+322504.9_480918_0.003,480918,081030.15+322504.9,825,52289,57,825-52289-57,0.7250000238418579,0.7279000000000001,0.003
153648.71+432154.1_488677_0.0001,488677,153648.71+432154.1,1052,52466,558,1052-52466-558,2.771199941635132,2.7738000000000005,0.0001
083640.18+155229.7_476931_0.1,476931,083640.18+155229.7,2276,53712,101,2276-53712-101,0.22190000116825104,0.22910000000000003,0.1
151131.02+431730.5_487818_0.003,487818,151131.02+431730.5,1677,53148,145,1677-53148-145,2.899399995803833,2.9042000000000003,0.003
155239.61+212345.7_480659_0.0003,480659,155239.61+212345.7,2171,53557,182,2171-53557-182,0.6744999885559082,0.6774000000000001,0.0003
150910.23+362140.2_479437_0.1,479437,150910.23+362140.2,1353,53083,382,1353-53083-382,0.6031000018119812,0.5996,0.1
020305.27+220455.6_488677_0.0003,488677,020305.27+220455.6,2066,53349,308,2066-53349-308,2.771199941635132,2.7613000000000003,0.0003
150117.42+323823.9_479437_0.1,479437,150117.42+323823.9,1648,53171,436,1648-53171-436,0.6031000018119812,0.5987000000000001,0.1
145729.62+042655.7_475044_0.03,475044,145729.62+042655.7,588,52045,623,588-52045-623,1.4129999876022339,1.4200000000000002,0.03
150958.51+065019.5_488706_0.001,488706,150958.51+065019.5,1816,53919,97,1816-53919-97,1.2389999628067017,1.2319000000000002,0.001
092820.79+390446.4_480659_0.0001,480659,092820.79+390446.4,1214,52731,524,1214-52731-524,0.6744999885559082,0.666,0.0001
154037.15+030039.6_487338_1,487338,154037.15+030039.6,594,52045,288,594-52045-288,1.9047000408172607,1.9041000000000001,1.0
151845.11+360047.6_476709_0.003,476709,151845.11+360047.6,1353,53083,594,1353-53083-594,0.645799994468689,0.6547000000000001,0.003
165302.64+265134.8_476709_0.0003,476709,165302.64+265134.8,1691,53260,167,1691-53260-167,0.645799994468689,0.6392000000000001,0.0003
154824.48+150630.6_478561_0.001,478561,154824.48+150630.6,2518,54243,97,2518-54243-97,0.7620000243186951,0.7678,0.001
083955.00+543256.5_488677_0.0003,488677,083955.00+543256.5,446,51899,477,446-51899-477,2.771199941635132,2.7640000000000002,0.0003
082131.18+203030.7_476709_0.0003,476709,082131.18+203030.7,1927,53321,252,1927-53321-252,0.645799994468689,0.6526000000000001,0.0003
142430.80+181458.1_477121_0.03,477121,142430.80+181458.1,2759,54534,621,2759-54534-621,2.814500093460083,2.8075,0.03
145729.62+042655.7_475044_0.3,475044,145729.62+042655.7,588,52045,623,588-52045-623,1.4129999876022339,1.4200000000000002,0.3
142110.86+220315.8_488677_0.001,488677,142110.86+220315.8,2786,54540,78,2786-54540-78,2.771199941635132,2.765,0.001
154307.77+193751.7_478850_0.1,478850,154307.77+193751.7,2167,53889,451,2167-53889-451,0.2215999960899353,0.22890000000000002,0.1
144016.02+202114.1_487277_0.03,487277,144016.02+202114.1,2789,54555,231,2789-54555-231,0.20839999616146088,0.20550000000000002,0.03
024533.66-000745.0_476709_0.001,476709,024533.66-000745.0,1511,52946,222,1511-52946-222,0.645799994468689,0.6538,0.001
151715.80+141516.3_483251_0.3,483251,151715.80+141516.3,2766,54242,16,2766-54242-16,1.1749000549316406,1.1836000000000002,0.3
023204.90-010511.5_480918_0.03,480918,023204.90-010511.5,407,51820,50,407-51820-50,0.7250000238418579,0.7334,0.03
085140.35+215638.7_473744_0.3,473744,085140.35+215638.7,2282,53683,354,2282-53683-354,0.7993000149726868,0.7932000000000001,0.3
142016.02+142822.2_480918_0.003,480918,142016.02+142822.2,2746,54232,139,2746-54232-139,0.7250000238418579,0.7324,0.003
164718.85+313243.8_480918_0.001,480918,164718.85+313243.8,1343,52790,352,1343-52790-352,0.7250000238418579,0.7217000000000001,0.001
083750.51+074637.9_479137_0.3,479137,083750.51+074637.9,1297,52963,565,1297-52963-565,1.7274999618530273,1.7260000000000002,0.3
143741.42+284011.7_476709_0.001,476709,143741.42+284011.7,2137,54206,408,2137-54206-408,0.645799994468689,0.6378,0.001
020305.27+220455.6_488677_0.0001,488677,020305.27+220455.6,2066,53349,308,2066-53349-308,2.771199941635132,2.7613000000000003,0.0001
020305.27+220455.6_488677_0.03,488677,020305.27+220455.6,2066,53349,308,2066-53349-308,2.771199941635132,2.7613000000000003,0.03
085031.81+163913.0_488677_0.001,488677,085031.81+163913.0,2431,53818,322,2431-53818-322,2.771199941635132,2.7789,0.001
155757.23+503546.4_487176_0.1,487176,155757.23+503546.4,620,52375,201,620-52375-201,0.7434999942779541,0.7384000000000001,0.1
151659.81+240054.6_480659_0.001,480659,151659.81+240054.6,2155,53820,637,2155-53820-637,0.6744999885559082,0.668,0.001
074601.74+255635.4_480659_0.0003,480659,074601.74+255635.4,858,52316,295,858-52316-295,0.6744999885559082,0.6818000000000001,0.0003
162248.17+422432.0_483769_0.3,483769,162248.17+422432.0,815,52374,260,815-52374-260,1.5570000410079956,1.5567000000000002,0.3
022947.12-005332.4_480918_0.03,480918,022947.12-005332.4,705,52200,212,705-52200-212,0.7250000238418579,0.7270000000000001,0.03
075348.69+370520.3_479437_0.1,479437,075348.69+370520.3,543,52017,122,543-52017-122,0.6031000018119812,0.5969000000000001,0.1
133526.00-010028.1_480659_0.0003,480659,133526.00-010028.1,298,51955,84,298-51955-84,0.6744999885559082,0.6718000000000001,0.0003
164653.72+243942.2_660848_0.0001,660848,164653.72+243942.2,1423,53167,17,1423-53167-17,3.0350000858306885,3.0303000000000004,0.0001
154238.36+130522.9_657993_0.0003,657993,154238.36+130522.9,2517,54567,140,2517-54567-140,2.492000102996826,2.49,0.0003
084137.47+154648.4_935097_0.003,935097,084137.47+154648.4,2429,53799,359,2429-53799-359,1.2519999742507935,1.2542000000000002,0.003
141352.34+164432.7_941379_0.0003,941379,141352.34+164432.7,2758,54523,41,2758-54523-41,1.0859999656677246,1.0910000000000002,0.0003
075243.45+400654.9_941379_0.03,941379,075243.45+400654.9,435,51882,178,435-51882-178,1.0859999656677246,1.0928000000000002,0.03
075317.56+082232.4_916795_0.01,916795,075317.56+082232.4,2945,54505,243,2945-54505-243,1.3990000486373901,1.3900000000000001,0.01
085854.49+514616.0_922124_0.003,922124,085854.49+514616.0,551,51993,512,551-51993-512,0.39800000190734863,0.40700000000000003,0.003
172508.82+583759.0_922277_0.03,922277,172508.82+583759.0,366,52017,235,366-52017-235,0.3959999978542328,0.39200000000000007,0.03
150324.54+162803.9_941379_0.001,941379,150324.54+162803.9,2779,54540,253,2779-54540-253,1.0859999656677246,1.0925,0.001
145113.57+030341.0_922277_0.03,922277,145113.57+030341.0,588,52045,243,588-52045-243,0.3959999978542328,0.39300000000000007,0.03
164209.56+213352.8_916795_0.03,916795,164209.56+213352.8,1570,53149,155,1570-53149-155,1.3990000486373901,1.4000000000000001,0.03
022959.58+004632.0_945627_0.3,945627,022959.58+004632.0,1509,52942,373,1509-52942-373,0.7789999842643738,0.7867000000000001,0.3
162928.71+355314.9_935097_0.0003,935097,162928.71+355314.9,1338,52765,170,1338-52765-170,1.2519999742507935,1.2472,0.0003
170216.03+592655.7_916834_0.001,916834,170216.03+592655.7,353,51703,306,353-51703-306,1.1770000457763672,1.1693000000000002,0.001
073326.29+363115.8_784577_0.03,784577,073326.29+363115.8,431,51877,96,431-51877-96,0.7347999811172485,0.7388000000000001,0.03
143627.72+223009.3_945627_0.001,945627,143627.72+223009.3,2136,53494,53,2136-53494-53,0.7789999842643738,0.7722000000000001,0.001
080500.67+231508.5_916834_0.001,916834,080500.67+231508.5,1265,52705,182,1265-52705-182,1.1770000457763672,1.1861000000000002,0.001
093617.24+434442.1_783128_0.1,783128,093617.24+434442.1,870,52325,629,870-52325-629,0.8730000257492065,0.8688000000000001,0.1
084542.81+151642.0_945627_0.001,945627,084542.81+151642.0,2429,53799,500,2429-53799-500,0.7789999842643738,0.7699000000000001,0.001
030526.92-003818.0_941602_0.1,941602,030526.92-003818.0,2068,53386,257,2068-53386-257,1.2970000505447388,1.2893000000000001,0.1
