id,ID_COSMOS,redshift,chimera_QSO_weight,resample_weight,log_stellar_mass_truth,MASS_MED_GAL,u_sdss,u_sdss_err,r_sdss,r_sdss_err,i_sdss,i_sdss_err,z_sdss,z_sdss_err,J_2mass,J_2mass_err,H_2mass,H_2mass_err,Ks_2mass,Ks_2mass_err,spitzer.irac.I1,spitzer.irac.I1_err,spitzer.irac.I2,spitzer.irac.I2_err,NUMBER,ALPHA_J2000,DELTA_J2000,zcosmos_row,sky_sep_arcsec,zcosmos_file,zcosmos_original_file,zcosmos_object_id,zcosmos_alpha,zcosmos_delta,zcosmos_snr,zcosmos_reference,zcosmos_redshift,delta_redshift_chimera_minus_zcosmos
143229.91+012332.6_896421_0.3,896421,0.46799999475479126,0.3,3.0,9.80033,9.80033,0.0028710803017020226,0.0006497031426988542,0.036767784506082535,0.0006059204461053014,0.026726851239800453,0.00039562294841744006,0.058598414063453674,0.0015754150226712227,0.11960186064243317,0.01635703630745411,0.13420307636260986,0.02441847324371338,0.22635750472545624,0.02292761579155922,0.5443459153175354,0.012848315760493279,0.9763306975364685,0.020649129524827003,896421,150.3982843311376,2.6598444282487743,18117,0.07195011315108571,ADP.2015-10-15T13_00_36.297.fits,zCOSMOS_BRIGHT_DR3_000844513_ZCMRa79_M1_Q2_22_2.fits,844513,150.3983,2.659832,3.966714734911666,2009ApJS..184..218L,,
152735.81+343236.4_329797_0.03,329797,0.8241999745368958,0.03,3.0,9.95873,9.95873,0.0010664709843695164,5.3444258810486645e-05,0.0039554787799716,6.642620428465307e-05,0.005656289402395487,7.214824290713295e-05,0.01036602258682251,0.0001284471363760531,,,0.022982683032751083,0.0022438347805291414,0.02427222579717636,0.0022873554844409227,0.049699872732162476,0.0008325629751197994,0.06389801949262619,0.0012970949755981565,329797,150.39077662676993,1.7891230596187935,5430,0.0719552313611943,ADP.2015-10-15T12_50_08.817.fits,zCOSMOS_BRIGHT_DR3_000804386_ZCMRa72_M1_Q1_9_1.fits,804386,150.390778,1.789143,2.51693005539019,2009ApJS..184..218L,,
081522.84+134834.1_692003_0.3,692003,0.8784000277519226,0.3,241.0,9.51701,9.51701,0.06259384751319885,0.0014929070603102446,0.07648225873708725,0.0014628609642386436,0.0880407840013504,0.0015087258070707321,0.07135303318500519,0.002270287135615945,0.12404803186655045,0.016782252117991447,,,0.09006620198488235,0.02836698479950428,0.2208632081747055,0.005803857464343309,0.36095279455184937,0.00930270366370678,692003,150.63615237556226,2.3485579059069392,9984,0.0720711821155451,ADP.2015-10-15T12_53_55.930.fits,zCOSMOS_BRIGHT_DR3_000828996_ZCMRa86_M1_Q2_17_1.fits,828996,150.636139,2.348543,1.423565159803262,2009ApJS..184..218L,,
034528.91-004429.4_622725_1,622725,0.7039999961853027,1.0,12.0,10.5782,10.5782,0.027296969667077065,0.0026466127019375563,0.04216903820633888,0.0011906888103112578,0.04338851943612099,0.0010138682555407286,0.06733535975217819,0.003446444869041443,,,0.3096460700035095,0.07150523364543915,0.36796674132347107,0.08353494107723236,0.317688524723053,0.010300874710083008,0.3385895788669586,0.018011024221777916,622725,149.81291602752722,2.242733697050945,16310,0.07210967324056283,ADP.2015-10-15T12_59_11.867.fits,zCOSMOS_BRIGHT_DR3_000826307_ZCMRa35_M2_Q3_27_1.fits,826307,149.812897,2.24274,3.948445949418926,2009ApJS..184..218L,,
153044.77+270741.9_664628_0.01,664628,0.4302000105381012,0.01,7.0,9.44413,9.44413,0.003879284020513296,4.8102949222084135e-05,0.007801687810570002,9.933721594279632e-05,0.009379723109304905,9.016357944346964e-05,0.012834852561354637,8.770056592766196e-05,,,0.0190575048327446,0.0010017089080065489,0.019880780950188637,0.0011038355296477675,0.015780756250023842,0.00021137898147571832,0.01907290518283844,0.00031849631341174245,664628,150.37876577620048,2.3082597899431687,12109,0.0721813803197003,ADP.2015-10-15T12_55_27.150.fits,zCOSMOS_BRIGHT_DR3_000830348_ZCMRa86_M2_Q3_26_1.fits,830348,150.378769,2.30824,5.905281990059286,2009ApJS..184..218L,,
032838.28-000341.6_600741_0.3,600741,0.3010999858379364,0.3,69.0,8.96473,8.96473,0.010498707182705402,0.000728408747818321,0.040880948305130005,0.000867858121637255,0.03690067306160927,0.0006072052055969834,0.09277068078517914,0.0024479792919009924,0.06440366059541702,0.019813012331724167,0.10222496092319489,0.030473006889224052,0.17831170558929443,0.034251853823661804,0.605353057384491,0.013956360518932343,1.059838056564331,0.02356794849038124,600741,150.50021610839624,2.2124596971099204,1722,0.07227532617910894,ADP.2015-10-15T12_46_24.250.fits,zCOSMOS_BRIGHT_DR3_000822934_ZCMRa96_M2_Q4_13_1.fits,822934,150.500198,2.212451,2.227554897109711,2009ApJS..184..218L,,
154830.67+195828.4_605666_0.003,605666,0.7408999800682068,0.003,5.0,9.99566,9.99566,0.0010519095230847597,3.1886807846603915e-05,0.002128198277205229,4.7379777242895216e-05,0.003908183891326189,5.943724681856111e-05,0.005614562891423702,6.758765084668994e-05,,,0.010185941122472286,0.0006928425282239914,0.014383518137037754,0.0008367827977053821,0.019176984205842018,0.00015612984134349972,0.01643519476056099,0.00017999015108216554,605666,150.3795056381103,2.219610261650933,11686,0.07229088301783307,ADP.2015-10-15T12_55_10.810.fits,zCOSMOS_BRIGHT_DR3_000823540_ZCMRa66_M1_Q1_20_1.fits,823540,150.379486,2.219606,1.389689473468445,2009ApJS..184..218L,,
163410.75+463521.5_671685_1,671685,0.3587999939918518,1.0,16.0,9.02165,9.02165,0.2251882553100586,0.004591383505612612,0.19850364327430725,0.0027186498045921326,0.21351487934589386,0.0025288506876677275,0.2947738766670227,0.006749358959496021,,,0.3589732050895691,0.07176315039396286,0.3272469937801361,0.07976782321929932,0.9919869899749756,0.024856096133589745,1.4666330814361572,0.03407534584403038,671685,149.46907359058048,2.3178257800648994,558,0.07237004251073725,ADP.2015-10-15T12_45_23.277.fits,zCOSMOS_BRIGHT_DR3_000834959_ZCMRa17_M2_Q4_12_1.fits,834959,149.46907,2.317806,1.77914632578138,2009ApJS..184..218L,,
083406.94+350602.9_676066_0.1,676066,0.47099998593330383,0.1,5.0,10.1521,10.1521,0.001913412008434534,0.00011304424697300419,0.015244439244270325,0.00017201623995788395,0.016652390360832214,0.0001397801679559052,0.02991354838013649,0.00035589211620390415,0.06471017748117447,0.004502560012042522,0.08875562250614166,0.006232406944036484,0.13524815440177917,0.007619132287800312,0.14502009749412537,0.003082390408962965,0.2569069266319275,0.0053630974143743515,676066,150.27580775448692,2.324269541033227,16456,0.07239670235160475,ADP.2015-10-15T12_59_17.743.fits,zCOSMOS_BRIGHT_DR3_000830853_ZCMRa67_M2_Q1_10_1.fits,830853,150.275803,2.32425,5.51814066865678,2009ApJS..184..218L,,
081719.28+145809.4_553548_1,553548,0.9754999876022339,1.0,28.0,9.49129,9.49129,0.19589270651340485,0.00471739424392581,0.2192082554101944,0.030115433037281036,0.334463506937027,0.004920036531984806,0.38061195611953735,0.008405903354287148,0.6005331873893738,0.050719570368528366,0.4189847707748413,0.07763733714818954,0.5507237911224365,0.0867961198091507,1.0307642221450806,0.02861451730132103,2.01021409034729,0.05044124275445938,553548,149.87947871208132,2.142541787589237,16622,0.07253915424165618,ADP.2015-10-15T12_59_25.090.fits,zCOSMOS_BRIGHT_DR3_000825991_ZCMRa35_M2_Q1_5_1.fits,825991,149.879486,2.142523,2.005682605954472,2009ApJS..184..218L,,
144819.52+093955.8_607106_0.3,607106,0.30329999327659607,0.3,43.0,9.04991,9.04991,0.031218523159623146,0.0007085680263116956,0.044320423156023026,0.0006412416696548462,0.046579763293266296,0.0005844026454724371,0.06526020914316177,0.0013107836712151766,0.07283814996480942,0.01937626302242279,0.1500651240348816,0.02933097630739212,,,0.09059667587280273,0.0034516449086368084,0.09508174657821655,0.005794713739305735,607106,149.78520691804064,2.2213152000099097,5325,0.07257124992402592,ADP.2015-10-15T12_50_03.403.fits,zCOSMOS_BRIGHT_DR3_000826456_ZCMRa35_M2_Q3_34_1.fits,826456,149.785187,2.221312,3.174933000250605,2009ApJS..184..218L,,
020912.02+004719.0_317406_0.3,317406,0.7835000157356262,0.3,8.0,10.7483,10.7483,0.0017118722898885608,0.00035300711169838905,0.015458320267498493,0.0003457303100731224,0.015559418126940727,0.00030021867132745683,0.03520391136407852,0.0009253181633539498,,,0.10675829648971558,0.018891695886850357,,,0.20568859577178955,0.004911057185381651,0.3556381165981293,0.009987742640078068,317406,150.39944146484027,1.7688611398542629,16388,0.07260660291031541,ADP.2015-10-15T12_59_14.653.fits,zCOSMOS_BRIGHT_DR3_000804362_ZCMRa72_M2_Q1_11_1.fits,804362,150.399429,1.768877,3.97676221648447,2009ApJS..184..218L,,
080054.00+391719.1_264338_0.0003,264338,0.20329999923706055,0.0003,113.0,8.46479,8.46479,0.0010045336093753576,4.572569741867483e-05,0.0035236633848398924,7.244723383337259e-05,0.004286224488168955,7.043063669698313e-05,0.005451391451060772,6.808941543567926e-05,0.006578367203474045,0.00018172987620346248,0.007128760684281588,0.0008123692241497338,0.009780737571418285,0.000776645727455616,0.008883637376129627,0.00011889742745552212,0.009967859834432602,0.00012130566028645262,264338,150.4034478841636,1.6852655044785338,13951,0.07277419459416405,ADP.2015-10-15T12_56_53.170.fits,zCOSMOS_BRIGHT_DR3_000804346_ZCMRa81_M2_Q4_6_1.fits,804346,150.403458,1.685248,3.05975347239906,2009ApJS..184..218L,,
080220.61+140111.3_348421_0.03,348421,0.531499981880188,0.03,9.0,10.995,10.995,0.0011930023320019245,5.010391032556072e-05,0.011394421570003033,0.00011699891911121085,0.021338144317269325,0.0001293861132580787,0.03729453682899475,0.0001567096187500283,0.06383009999990463,0.0021729941945523024,0.09060414135456085,0.002798977307975292,0.11687532067298889,0.0032928544096648693,0.11920558661222458,0.001083433860912919,0.11403212696313858,0.0013726027682423592,348421,149.943184055012,1.8171235761324218,14036,0.0728847251147683,ADP.2015-10-15T12_57_04.790.fits,zCOSMOS_BRIGHT_DR3_000812772_ZCMRa42_M1_Q4_3_1.fits,812772,149.943176,1.817105,8.595061090507697,2009ApJS..184..218L,,
080359.23+433258.3_609708_1,609708,0.4578000009059906,1.0,17.0,9.64956,9.64956,0.3218112587928772,0.005058191251009703,0.41929471492767334,0.007321779616177082,0.357195645570755,0.003571190871298313,0.5036371350288391,0.00919174961745739,0.563427746295929,0.07194451242685318,,,0.6816263198852539,0.10668398439884186,0.9728121757507324,0.026020128279924393,1.3436461687088013,0.03485379368066788,609708,149.7643291518234,2.224773223795369,11247,0.07288639264785045,ADP.2015-10-15T12_54_41.080.fits,zCOSMOS_BRIGHT_DR3_000826556_ZCMRa36_M2_Q4_12_1.fits,826556,149.764313,2.224761,2.603599228504314,2009ApJS..184..218L,,
022607.29-010947.4_628334_1,628334,1.0994999408721924,1.0,99.0,9.64529,9.64529,0.0302573349326849,0.0015484566101804376,0.04578031599521637,0.0011205669725313783,0.049714211374521255,0.0008939156541600823,0.043484918773174286,0.0032684477046132088,,,0.18538187444210052,0.06013522669672966,,,0.16088242828845978,0.009622429497539997,0.20064789056777954,0.01882118731737137,628334,149.9161802919675,2.2533318878508064,16911,0.07293534619828672,ADP.2015-10-15T12_59_34.287.fits,zCOSMOS_BRIGHT_DR3_000825788_ZCMRa36_M1_Q1_4_3.fits,825788,149.916168,2.253348,2.079646123402647,2009ApJS..184..218L,,
023951.71-083949.8_462668_0.0001,462668,0.736299991607666,0.0001,26.0,10.85,10.85,3.3262800570810214e-05,2.4357514121220447e-05,0.0011425387347117066,4.092035669600591e-05,0.0038867793045938015,5.86151763855014e-05,0.008059434592723846,6.99266602168791e-05,0.015342743135988712,0.00017531952471472323,0.024715693667531013,0.0006558019085787237,0.037458647042512894,0.0008146403124555945,0.03743826225399971,0.000263490917859599,0.02367471158504486,0.00015116971917450428,462668,149.97125619644777,2.000768834052288,2498,0.07298136251257438,ADP.2015-10-15T12_47_01.027.fits,zCOSMOS_BRIGHT_DR3_000819123_ZCMRa34_M2_Q1_8_1.fits,819123,149.971252,2.000749,3.279791287321189,2009ApJS..184..218L,,
023044.94-093123.0_655522_0.03,655522,0.7479000091552734,0.03,1.0,10.4018,10.4018,0.0004691877111326903,5.029675958212465e-05,0.004268414806574583,7.364434713963419e-05,0.00920826569199562,9.286608110414818e-05,0.016424305737018585,0.00015444257587660104,0.024490611627697945,0.0015641084173694253,,,0.044624943286180496,0.0024342751130461693,0.048825375735759735,0.0005030815955251455,0.04192836582660675,0.0007758689462207258,655522,150.52862689938692,2.292917227823791,6869,0.07300070166524532,ADP.2015-10-15T12_51_23.510.fits,zCOSMOS_BRIGHT_DR3_000829536_ZCMRa95_M2_Q3_4_2.fits,829536,150.52861,2.292906,6.541990429950814,2009ApJS..184..218L,,
150138.79+404948.3_347384_0.1,347384,0.33799999952316284,0.1,10.0,9.01301,9.01301,0.00541921379044652,0.00015477857959922403,0.0133732995018363,0.00020490596944000572,0.012746639549732208,0.00017080976977013052,0.024005377665162086,0.000510204816237092,0.02345176786184311,0.006225289776921272,0.049758430570364,0.0098072849214077,0.06205964460968971,0.00947534665465355,0.053740933537483215,0.0014579730341210961,0.06865917891263962,0.002297933679074049,347384,149.94777695183663,1.817051821917095,14672,0.07355221096477331,ADP.2015-10-15T12_57_26.937.fits,zCOSMOS_BRIGHT_DR3_000812752_ZCMRa42_M2_Q4_3_1.fits,812752,149.947769,1.817033,1.925063542482436,2009ApJS..184..218L,,
152735.81+343236.4_863763_0.1,863763,0.824999988079071,0.1,2.0,10.3479,10.3479,0.0022441421169787645,0.0001250063069164753,0.009628367610275745,0.00012941034219693393,0.012052216567099094,0.00011686520156217739,0.023074837401509285,0.00037275516660884023,,,0.05494119971990585,0.007134635001420975,0.05967368185520172,0.007316051982343197,0.14367793500423431,0.0027602084446698427,0.1984434723854065,0.004314653109759092,863763,150.31854523851374,2.609247683124856,1373,0.07366889229388882,ADP.2015-10-15T12_46_00.653.fits,zCOSMOS_BRIGHT_DR3_000837749_ZCMRa78_M2_Q3_7_1.fits,837749,150.318527,2.609257,2.328487558595357,2009ApJS..184..218L,,
143909.69+091443.8_814009_0.001,814009,0.833299994468689,0.001,1.0,9.78842,9.78842,0.001164668588899076,5.426931238616817e-05,0.002480578375980258,6.116642180131748e-05,0.004372991621494293,7.128528523026034e-05,0.006650953087955713,8.346184768015519e-05,,,0.009062303230166435,0.0007154880440793931,,,0.017472904175519943,0.0001545423292554915,0.016680128872394562,0.00019106120453216136,814009,149.61941127554243,2.532595588639656,13178,0.07373653110146977,ADP.2015-10-15T12_56_13.167.fits,zCOSMOS_BRIGHT_DR3_000841441_ZCMRa28_M1_Q3_26_1.fits,841441,149.619431,2.53259,2.273511405385875,2009ApJS..184..218L,,
110022.09+645812.9_546739_0.03,546739,0.8751000165939331,0.03,1.0,11.15,11.15,0.001736249541863799,5.290209810482338e-05,0.004494871012866497,8.235280984081328e-05,0.009738895110785961,8.735679148230702e-05,0.01875634863972664,0.00015224306844174862,0.08280990272760391,0.00455827172845602,0.07224512100219727,0.0034204476978629827,0.0895136147737503,0.003602232551202178,0.09366578608751297,0.0004436401941347867,0.06862282007932663,0.0004583171976264566,546739,150.31154877824315,2.129764040599294,15729,0.07386101783522217,ADP.2015-10-15T12_58_36.783.fits,zCOSMOS_BRIGHT_DR3_000823872_ZCMRa75_M2_Q4_10_1.fits,823872,150.311539,2.129746,4.203017509743197,2009ApJS..184..218L,,
073814.98+393708.4_691448_0.1,691448,0.7645000219345093,0.1,854.0,10.2234,10.2234,0.0120683079585433,0.0002191223029512912,0.017900288105010986,0.0002306436945218593,0.02445063926279545,0.0002243920898763463,0.02916606143116951,0.0004918929771520197,0.03856319561600685,0.00560306292027235,,,0.07274703681468964,0.008515587076544762,0.09460179507732391,0.0017267155926674604,0.11381380259990692,0.0026526758447289467,691448,149.55313433607708,2.346217955311894,3443,0.07406746939550905,ADP.2015-10-15T12_48_10.010.fits,zCOSMOS_BRIGHT_DR3_000834611_ZCMRa17_M2_Q4_6_2.fits,834611,149.553146,2.346201,3.86058600745749,2009ApJS..184..218L,,
023654.68+002242.4_315911_0.003,315911,0.43560001254081726,0.003,1.0,8.88835,8.88835,0.0012042337330058217,3.7556164897978306e-05,0.003135657636448741,6.849836790934205e-05,0.003779868595302105,6.395499804057181e-05,0.004745324607938528,6.988504173932597e-05,0.00561094144359231,0.00026060675736516714,,,,,0.004362005274742842,9.611820860300213e-05,0.00398731604218483,0.00013806608330924064,315911,150.31993347150964,1.7682706419132697,6131,0.07416354879414491,ADP.2015-10-15T12_50_43.670.fits,zCOSMOS_BRIGHT_DR3_000804655_ZCMRa71_M2_Q3_24_1.fits,804655,150.319946,1.768287,1.961114872516212,2009ApJS..184..218L,,
024320.38-001825.5_698607_1,698607,0.36640000343322754,1.0,2688.0,10.155,10.155,0.03263123333454132,0.0015634663868695498,0.10947542637586594,0.0017506481381133199,0.100733682513237,0.001656035427004099,0.17105399072170258,0.004850826691836119,0.3595418930053711,0.08218175172805786,0.4164561927318573,0.08647608011960983,0.5096178650856018,0.09472915530204773,0.9331080913543701,0.02294490486383438,1.2890498638153076,0.03447350859642029,698607,150.5400946702422,2.355429316203225,13903,0.07455033593096494,ADP.2015-10-15T12_56_51.203.fits,zCOSMOS_BRIGHT_DR3_000829472_ZCMRa86_M1_Q2_14_1.fits,829472,150.540085,2.355411,6.313229997050665,2009ApJS..184..218L,,
023913.60-005122.3_707181_0.001,707181,0.59579998254776,0.001,486.0,10.3493,10.3493,0.0006254044128581882,3.240694059059024e-05,0.004686808213591576,7.990696758497506e-05,0.008699338883161545,8.918430103221908e-05,0.01422414556145668,7.825282955309376e-05,0.02214670181274414,0.00013439581380225718,,,,,0.042791947722435,0.00035190803464502096,0.034868620336055756,0.00029389371047727764,707181,150.42199640315664,2.3696969223871935,9710,0.07463156049063918,ADP.2015-10-15T12_53_42.567.fits,zCOSMOS_BRIGHT_DR3_000830079_ZCMRa87_M1_Q4_1_1.fits,830079,150.421982,2.369682,4.04692330775919,2009ApJS..184..218L,,
084843.12+264914.7_981290_1,981290,0.611299991607666,1.0,9.0,9.24646,9.24646,0.03719525784254074,0.0016207316657528281,0.09440000355243683,0.0015820316039025784,0.0767822265625,0.001226587570272386,0.08983372151851654,0.004568814300000668,0.21091552078723907,0.06254415214061737,,,,,0.6534085273742676,0.016790183261036873,1.0976216793060303,0.03358786925673485,981290,150.75143293025945,2.794969376043258,11937,0.07465235479622416,ADP.2015-10-15T12_55_20.163.fits,zCOSMOS_BRIGHT_DR3_000849272_ZCMRa90_M1_Q2_17_1.fits,849272,150.751419,2.794954,3.444370034948488,2009ApJS..184..218L,,
023030.37-004513.8_490469_0.1,490469,0.5041000247001648,0.1,1.0,9.69877,9.69877,0.001538771903142333,0.00016777975542936474,0.011491015553474426,0.00016891029372345656,0.010479144752025604,0.0001306195044890046,0.01761748269200325,0.00039635205757804215,0.03122510015964508,0.006217684596776962,0.046095989644527435,0.007263698149472475,,,0.06499683111906052,0.0016134274192154408,0.09716998785734177,0.0026986710727214813,490469,149.5602956185913,2.0449683948369946,11103,0.07470112934625578,ADP.2015-10-15T12_54_34.453.fits,zCOSMOS_BRIGHT_DR3_000820795_ZCMRa13_M2_Q3_14_1.fits,820795,149.560303,2.044949,2.570135685308781,2009ApJS..184..218L,,
021227.22+011224.0_688498_0.0001,688498,0.8392000198364258,0.0001,881.0,10.5588,10.5588,0.00010670885239960626,2.064248656097334e-05,0.002598005812615156,6.278908404055983e-05,0.007671339903026819,8.361255459021777e-05,0.015749750658869743,8.601455920143053e-05,0.02275943197309971,0.00012972352851647884,0.031576309353113174,0.0007137855282053351,,,0.042087141424417496,0.0003597303293645382,0.02794010005891323,0.0002390129229752347,688498,150.5099723417684,2.3419460318070864,7949,0.07479675461659414,ADP.2015-10-15T12_52_05.920.fits,zCOSMOS_BRIGHT_DR3_000829619_ZCMRa77_M2_Q1_13_2.fits,829619,150.509964,2.341927,3.766979672468917,2009ApJS..184..218L,,
085706.35+190853.5_621702_0.03,621702,0.32679998874664307,0.03,20.0,8.7395,8.7395,0.01768660545349121,0.0003356181550770998,0.019840344786643982,0.00023605424212291837,0.022944485768675804,0.00034217824577353895,0.03241497278213501,0.0006346761947497725,0.03364355117082596,0.0015934393741190434,0.06160907447338104,0.0027001784183084965,0.1331750601530075,0.003366741118952632,0.2714998722076416,0.006492098327726126,0.43381214141845703,0.008414903655648232,621702,150.67749555953907,2.243151132995599,13501,0.07525643196030377,ADP.2015-10-15T12_56_28.850.fits,zCOSMOS_BRIGHT_DR3_000822025_ZCMRa96_M1_Q1_6_1.fits,822025,150.677475,2.243155,2.750859755410118,2009ApJS..184..218L,,
071948.85+410557.0_684249_0.1,684249,0.21410000324249268,0.1,45.0,10.15,10.15,0.013888819143176079,0.0002610555966384709,0.06195760518312454,0.0003435740654822439,0.07481716573238373,0.0004010411794297397,0.1121959239244461,0.0006240866496227682,0.1916358470916748,0.006161268334835768,0.26564493775367737,0.008964826352894306,0.31242674589157104,0.008919848129153252,0.2429891675710678,0.003652115585282445,0.282459557056427,0.004969842731952667,684249,150.64315521130254,2.3338497274763985,3506,0.07529012624140123,ADP.2015-10-15T12_48_12.507.fits,zCOSMOS_BRIGHT_DR3_000828953_ZCMRa97_M2_Q1_9_1.fits,828953,150.643158,2.333829,18.78062354624674,2009ApJS..184..218L,,
142533.72+235625.5_907674_0.01,907674,0.3458000123500824,0.01,2.0,9.49939,9.49939,0.007312444970011711,9.929144289344549e-05,0.015155414119362831,0.00013529424904845655,0.01816006749868393,0.00012183342187199742,0.026344161480665207,0.0001346229255432263,0.028088005259633064,0.0005976257380098104,0.03441401571035385,0.0010201996192336082,0.04072900116443634,0.0013255823869258165,0.02729547955095768,0.00026960799004882574,0.033487193286418915,0.0004016230523120612,907674,149.91584586933396,2.677469536260935,11805,0.07540313869904665,ADP.2015-10-15T12_55_15.943.fits,zCOSMOS_BRIGHT_DR3_000846972_ZCMRa39_M1_Q2_19_1.fits,846972,149.915833,2.677453,7.222690616321166,2009ApJS..184..218L,,
075057.26+353037.6_477589_0.03,477589,0.16920000314712524,0.03,1.0,9.65429,9.65429,0.007405125070363283,7.384089985862374e-05,0.04178055375814438,0.009239437058568,0.052719227969646454,0.003008253639563918,0.07467849552631378,0.0435231551527977,0.24679332971572876,0.00930413231253624,0.27303189039230347,0.009946689009666443,0.2695266008377075,0.011281212791800499,0.46005651354789734,0.008719018660485744,0.37172698974609375,0.006783697288483381,477589,149.93637187975102,2.021816695937576,13160,0.0754654231534996,ADP.2015-10-15T12_56_12.320.fits,zCOSMOS_BRIGHT_DR3_000819278_ZCMRa44_M1_Q4_10_1.fits,819278,149.936356,2.021803,21.23737362971732,2009ApJS..184..218L,,
075100.75+150953.9_339892_0.003,339892,0.7128999829292297,0.003,5.0,10.5002,10.5002,0.0007728991913609207,3.620899224188179e-05,0.003988110926002264,6.88992950017564e-05,0.009937506169080734,9.18134392122738e-05,0.017347710207104683,8.23400987428613e-05,0.025843821465969086,0.00021888072660658509,0.036876216530799866,0.0008604176691733301,,,0.04614812508225441,0.00031899611349217594,0.03034382499754429,0.00031446831417270005,339892,150.47301244563428,1.8040606846165845,13927,0.07547606654729301,ADP.2015-10-15T12_56_52.230.fits,zCOSMOS_BRIGHT_DR3_000810348_ZCMRa71_M2_Q2_17_1.fits,810348,150.472992,1.804056,4.647671668415099,2009ApJS..184..218L,,
022959.58+004632.0_777329_0.3,777329,0.7829999923706055,0.3,9.0,9.95105,9.95105,0.005199013277888298,0.0004183437267784029,0.012067555449903011,0.00034620356746017933,0.011246707290410995,0.00027722990489564836,0.018078574910759926,0.0010285871103405952,0.04549865424633026,0.013621988706290722,,,0.09734148532152176,0.022591136395931244,0.0552835613489151,0.0026709961239248514,0.0822719931602478,0.006105222273617983,777329,149.72908184604873,2.4782815329189853,16963,0.07554278994514514,ADP.2015-10-15T12_59_37.033.fits,zCOSMOS_BRIGHT_DR3_000840925_ZCMRa37_M2_Q3_13_1.fits,840925,149.729065,2.478269,1.595517801867298,2009ApJS..184..218L,,
090237.61+612207.0_264222_1,264222,0.21789999306201935,1.0,188.0,8.48973,8.48973,0.03995160385966301,0.0021924520842731,0.28834277391433716,0.0042190696112811565,0.17403213679790497,0.003623679745942354,0.34168875217437744,0.007505711168050766,0.772903323173523,0.06011778488755226,1.237882375717163,0.10028856247663498,2.112961769104004,0.1299804002046585,3.219278335571289,0.07489210367202759,5.3490424156188965,0.11446192115545273,264222,150.137778954306,1.6846844698303611,10315,0.07583547937609957,ADP.2015-10-15T12_54_07.893.fits,zCOSMOS_BRIGHT_DR3_000805589_ZCMRa51_M2_Q1_9_1.fits,805589,150.137787,1.684665,1.834809766980909,2009ApJS..184..218L,,
024706.65+002318.2_707524_0.01,707524,0.3605000078678131,0.01,19214.0,9.03854,9.03854,0.00294256373308599,4.2663257772801444e-05,0.008446154184639454,0.00010613733320496976,0.00891592912375927,8.832152525428683e-05,0.013138998299837112,9.817843965720385e-05,0.014121349900960922,0.00046985375229269266,0.015132934786379337,0.0010143328690901399,0.018503740429878235,0.00112592161167413,0.014998773112893105,0.00023011154553387314,0.018562093377113342,0.00039651861879974604,707524,149.86347181029038,2.370713498401509,4409,0.07612482769425148,ADP.2015-10-15T12_49_01.560.fits,zCOSMOS_BRIGHT_DR3_000833005_ZCMRa46_M1_Q3_15_1.fits,833005,149.86348,2.370694,3.770175613856009,2009ApJS..184..218L,,
024727.53-001041.5_694124_0.0003,694124,0.3449999988079071,0.0003,5424.0,8.80393,8.80393,0.0012430233182385564,2.5661789550213143e-05,0.00353659363463521,7.238432590384036e-05,0.003896486945450306,6.605006637983024e-05,0.005564977414906025,7.791908865328878e-05,0.0057507953606545925,0.0001179086320917122,0.006260999012738466,0.0006964842323213816,0.006505146156996489,0.0008303636568598449,0.004072412848472595,3.947771620005369e-05,0.0036888974718749523,3.558319076546468e-05,694124,150.15940374074387,2.351211503625298,9564,0.07619864749396982,ADP.2015-10-15T12_53_38.893.fits,zCOSMOS_BRIGHT_DR3_000831419_ZCMRa57_M2_Q1_7_1.fits,831419,150.159409,2.351191,2.86821886479598,2009ApJS..184..218L,,
075947.73+112507.3_269177_0.3,269177,0.3409000039100647,0.3,87.0,9.02358,9.02358,0.008620047010481358,0.0005237578297965229,0.03554442897439003,0.0005480485851876438,0.025818219408392906,0.0003519099554978311,0.05736246332526207,0.0016088912962004542,0.11509089916944504,0.013730046339333057,0.13599936664104462,0.020569102838635445,0.2437475323677063,0.024128668010234833,0.23559054732322693,0.0066834017634391785,0.2842142581939697,0.008391233161091805,269177,150.37590074139865,1.6928411794908915,8142,0.07625148002877916,ADP.2015-10-15T12_52_23.563.fits,zCOSMOS_BRIGHT_DR3_000804468_ZCMRa61_M1_Q1_7_1.fits,804468,150.375885,1.692827,1.535281979150201,2009ApJS..184..218L,,
083137.40+414853.2_305096_0.03,305096,0.5490000247955322,0.03,28.0,9.73265,9.73265,0.0016288895858451724,6.963201303733513e-05,0.005189368035644293,8.31167126307264e-05,0.005713989958167076,7.8821241913829e-05,0.009599845856428146,0.00014204088074620813,,,0.027858663350343704,0.0022904090583324432,0.03779388964176178,0.002599952043965459,0.06318356096744537,0.0011014037299901247,0.08197079598903656,0.0016686696326360106,305096,149.59559900746342,1.7502437866999663,748,0.07634244037947666,ADP.2015-10-15T12_45_29.920.fits,zCOSMOS_BRIGHT_DR3_000807953_ZCMRa22_M2_Q4_20_1.fits,807953,149.595581,1.750255,2.468883852357984,2009ApJS..184..218L,,
